"","...1","ID.Ibex","Label","Response","FeatureMatch","Word1","Word2","WordPair","Conceptual","Valence","Category","Experiment"
"4021",1421,"60cb3c4b9454f7a196355088","control_MaxMatch_Negative_Concrete",37,"MaxMatch","rot","vomit","rot-vomit","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4022",1422,"60cb3c4b9454f7a196355088","control_MaxMatch_Positive_Concrete",0,"MaxMatch","chocolate","fireplace","chocolate-fireplace","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4023",1423,"60cb3c4b9454f7a196355088","test_ConceptualMatch_Concrete",0,"ConceptualMatchingOnly","rain","rot","rain-rot","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4024",1424,"60cb3c4b9454f7a196355088","control_MaxMatch_Negative_Abstract",18,"MaxMatch","guilt","envy","guilt-envy","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4025",1425,"60cb3c4b9454f7a196355088","test_ValenceMatch_Negative",0,"ValenceMatchingOnly","grief","rust","grief-rust","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4026",1426,"60cb3c4b9454f7a196355088","control_Similar",99,"SimilarControl","show","display","show-display","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4027",1427,"60cb3c4b9454f7a196355088","control_Dissimilar",0,"DissimilarControl","add","remove","add-remove","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4028",1428,"60cb3c4b9454f7a196355088","control_MaxMatch_Positive_Abstract",40,"MaxMatch","joy","gratitude","joy-gratitude","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4029",1429,"60cb3c4b9454f7a196355088","test_ValenceMatch_Positive",0,"ValenceMatchingOnly","flowers","joy","flowers-joy","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4030",1430,"60cb3c4b9454f7a196355088","control_MaxMismatch",0,"MaxMismatch","hope","filth","hope-filth","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4031",1431,"581e0aee4182b600017307ea","control_Similar",99,"SimilarControl","get","obtain","get-obtain","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4032",1432,"581e0aee4182b600017307ea","control_Dissimilar",0,"DissimilarControl","increase","decrease","increase-decrease","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4033",1433,"581e0aee4182b600017307ea","test_ValenceMatch_Negative",18,"ValenceMatchingOnly","failure","rust","failure-rust","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4034",1434,"581e0aee4182b600017307ea","control_Similar",99,"SimilarControl","begin","start","begin-start","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4035",1435,"581e0aee4182b600017307ea","control_MaxMatch_Positive_Concrete",14,"MaxMatch","music","beach","music-beach","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4036",1436,"581e0aee4182b600017307ea","test_ValenceMatch_Positive",50,"ValenceMatchingOnly","music","gratitude","music-gratitude","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4037",1437,"581e0aee4182b600017307ea","control_Dissimilar",0,"DissimilarControl","rise","fall","rise-fall","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4038",1438,"581e0aee4182b600017307ea","test_ConceptualMatch_Abstract",0,"ConceptualMatchingOnly","shame","gratitude","shame-gratitude","Conc-Abs","NegativeMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4039",1439,"581e0aee4182b600017307ea","control_MaxMatch_Negative_Abstract",50,"MaxMatch","lonliness","resentment","lonliness-resentment","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4040",1440,"581e0aee4182b600017307ea","control_MaxMatch_Negative_Concrete",29,"MaxMatch","mud","rust","mud-rust","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4041",1441,"581e0aee4182b600017307ea","control_MaxMatch_Positive_Abstract",99,"MaxMatch","love","compassion","love-compassion","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4042",1442,"581e0aee4182b600017307ea","control_MaxMismatch",0,"MaxMismatch","joy","smoke","joy-smoke","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4043",1443,"581e0aee4182b600017307ea","test_ConceptualMatch_Concrete",0,"ConceptualMatchingOnly","hug","smoke","hug-smoke","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4044",1444,"581e0aee4182b600017307ea","control_Similar",99,"SimilarControl","help","assist","help-assist","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4045",1445,"581e0aee4182b600017307ea","control_Dissimilar",0,"DissimilarControl","enter","exit","enter-exit","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4046",1446,"581e0aee4182b600017307ea","test_ValenceMatch_Negative",7,"ValenceMatchingOnly","envy","rust","envy-rust","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4047",1447,"581e0aee4182b600017307ea","control_Similar",99,"SimilarControl","ask","inquire","ask-inquire","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4048",1448,"581e0aee4182b600017307ea","control_MaxMatch_Positive_Concrete",3,"MaxMatch","sunshine","chocolate","sunshine-chocolate","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4049",1449,"581e0aee4182b600017307ea","test_ValenceMatch_Positive",55,"ValenceMatchingOnly","home","gratitude","home-gratitude","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4050",1450,"581e0aee4182b600017307ea","control_Dissimilar",11,"DissimilarControl","open","close","open-close","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4051",1451,"581e0aee4182b600017307ea","test_ConceptualMatch_Abstract",5,"ConceptualMatchingOnly","regret","joy","regret-joy","Conc-Abs","NegativeMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4052",1452,"581e0aee4182b600017307ea","control_MaxMatch_Negative_Abstract",69,"MaxMatch","lonliness","anxiety","lonliness-anxiety","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4053",1453,"581e0aee4182b600017307ea","control_MaxMatch_Negative_Concrete",56,"MaxMatch","rot","vomit","rot-vomit","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4054",1454,"581e0aee4182b600017307ea","control_MaxMatch_Positive_Abstract",89,"MaxMatch","hope","peace","hope-peace","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4055",1455,"581e0aee4182b600017307ea","control_MaxMismatch",0,"MaxMismatch","freedom","stench","freedom-stench","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4056",1456,"581e0aee4182b600017307ea","test_ConceptualMatch_Concrete",0,"ConceptualMatchingOnly","rain","injury","rain-injury","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4057",1457,"581e0aee4182b600017307ea","control_Similar",99,"SimilarControl","end","finish","end-finish","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4058",1458,"581e0aee4182b600017307ea","control_Dissimilar",14,"DissimilarControl","give","take","give-take","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4059",1459,"581e0aee4182b600017307ea","test_ValenceMatch_Negative",79,"ValenceMatchingOnly","failure","garbage","failure-garbage","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4060",1460,"581e0aee4182b600017307ea","control_Similar",93,"SimilarControl","use","employ","use-employ","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4061",1461,"581e0aee4182b600017307ea","control_MaxMatch_Positive_Concrete",2,"MaxMatch","laughter","fireplace","laughter-fireplace","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4062",1462,"581e0aee4182b600017307ea","test_ValenceMatch_Positive",8,"ValenceMatchingOnly","rain","freedom","rain-freedom","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4063",1463,"581e0aee4182b600017307ea","control_Dissimilar",8,"DissimilarControl","add","remove","add-remove","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4064",1464,"581e0aee4182b600017307ea","test_ConceptualMatch_Abstract",6,"ConceptualMatchingOnly","envy","kindness","envy-kindness","Conc-Abs","NegativeMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4065",1465,"581e0aee4182b600017307ea","control_MaxMatch_Negative_Abstract",96,"MaxMatch","regret","shame","regret-shame","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4066",1466,"581e0aee4182b600017307ea","control_MaxMatch_Negative_Concrete",91,"MaxMatch","mold","stench","mold-stench","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4067",1467,"581e0aee4182b600017307ea","control_MaxMatch_Positive_Abstract",78,"MaxMatch","freedom","happiness","freedom-happiness","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4068",1468,"581e0aee4182b600017307ea","control_MaxMismatch",24,"MaxMismatch","kindness","mud","kindness-mud","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4069",1469,"581e0aee4182b600017307ea","test_ConceptualMatch_Concrete",3,"ConceptualMatchingOnly","flowers","filth","flowers-filth","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4070",1470,"581e0aee4182b600017307ea","control_Similar",99,"SimilarControl","show","display","show-display","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4071",1471,"581e0aee4182b600017307ea","control_Dissimilar",17,"DissimilarControl","push","pull","push-pull","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4072",1472,"581e0aee4182b600017307ea","test_ValenceMatch_Negative",86,"ValenceMatchingOnly","despair","injury","despair-injury","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4073",1473,"581e0aee4182b600017307ea","control_Similar",99,"SimilarControl","buy","purchase","buy-purchase","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4074",1474,"581e0aee4182b600017307ea","control_MaxMatch_Positive_Concrete",27,"MaxMatch","laughter","chocolate","laughter-chocolate","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4075",1475,"581e0aee4182b600017307ea","test_ValenceMatch_Positive",52,"ValenceMatchingOnly","sunshine","peace","sunshine-peace","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4076",1476,"581e0aee4182b600017307ea","control_Dissimilar",23,"DissimilarControl","arrive","leave","arrive-leave","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4077",1477,"581e0aee4182b600017307ea","test_ConceptualMatch_Abstract",14,"ConceptualMatchingOnly","failure","happiness","failure-happiness","Conc-Abs","NegativeMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4078",1478,"581e0aee4182b600017307ea","control_MaxMatch_Negative_Abstract",83,"MaxMatch","guilt","grief","guilt-grief","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4079",1479,"581e0aee4182b600017307ea","control_MaxMatch_Negative_Concrete",71,"MaxMatch","rust","filth","rust-filth","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4080",1480,"581e0aee4182b600017307ea","control_MaxMatch_Positive_Abstract",28,"MaxMatch","peace","kindness","peace-kindness","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4081",1481,"581e0aee4182b600017307ea","control_MaxMismatch",9,"MaxMismatch","happiness","rust","happiness-rust","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4082",1482,"581e0aee4182b600017307ea","test_ConceptualMatch_Concrete",4,"ConceptualMatchingOnly","laughter","mud","laughter-mud","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4083",1483,"581e0aee4182b600017307ea","control_Similar",97,"SimilarControl","need","require","need-require","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4084",1484,"581e0aee4182b600017307ea","control_Dissimilar",22,"DissimilarControl","begin","end","begin-end","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4085",1485,"581e0aee4182b600017307ea","test_ValenceMatch_Negative",12,"ValenceMatchingOnly","envy","filth","envy-filth","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4086",1486,"581e0aee4182b600017307ea","control_Similar",99,"SimilarControl","speak","talk","speak-talk","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4087",1487,"581e0aee4182b600017307ea","control_MaxMatch_Positive_Concrete",48,"MaxMatch","laughter","home","laughter-home","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4088",1488,"581e0aee4182b600017307ea","test_ValenceMatch_Positive",83,"ValenceMatchingOnly","music","happiness","music-happiness","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4089",1489,"581e0aee4182b600017307ea","control_Dissimilar",11,"DissimilarControl","come","go","come-go","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4090",1490,"581e0aee4182b600017307ea","test_ConceptualMatch_Abstract",13,"ConceptualMatchingOnly","grief","kindness","grief-kindness","Conc-Abs","NegativeMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4091",1491,"581e0aee4182b600017307ea","control_MaxMatch_Negative_Abstract",93,"MaxMatch","despair","failure","despair-failure","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4092",1492,"581e0aee4182b600017307ea","control_MaxMatch_Negative_Concrete",40,"MaxMatch","injury","stench","injury-stench","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4093",1493,"581e0aee4182b600017307ea","control_MaxMatch_Positive_Abstract",99,"MaxMatch","love","kindness","love-kindness","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4094",1494,"581e0aee4182b600017307ea","control_MaxMismatch",1,"MaxMismatch","gratitude","rust","gratitude-rust","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4095",1495,"581e0aee4182b600017307ea","test_ConceptualMatch_Concrete",0,"ConceptualMatchingOnly","hug","stench","hug-stench","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4096",1496,"6660adc22e2da801df89f508","control_Similar",99,"SimilarControl","show","display","show-display","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4097",1497,"6660adc22e2da801df89f508","control_Dissimilar",0,"DissimilarControl","begin","end","begin-end","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4098",1498,"6660adc22e2da801df89f508","control_Similar",99,"SimilarControl","speak","talk","speak-talk","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4099",1499,"6660adc22e2da801df89f508","control_MaxMatch_Negative_Abstract",99,"MaxMatch","anxiety","despair","anxiety-despair","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4100",1500,"6660adc22e2da801df89f508","control_MaxMatch_Positive_Abstract",99,"MaxMatch","peace","gratitude","peace-gratitude","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4101",1501,"6660adc22e2da801df89f508","control_Dissimilar",0,"DissimilarControl","increase","decrease","increase-decrease","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4102",1502,"6660adc22e2da801df89f508","test_ValenceMatch_Negative",99,"ValenceMatchingOnly","guilt","stench","guilt-stench","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4103",1503,"6660adc22e2da801df89f508","test_ConceptualMatch_Abstract",0,"ConceptualMatchingOnly","failure","joy","failure-joy","Conc-Abs","NegativeMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4104",1504,"6660adc22e2da801df89f508","control_MaxMatch_Positive_Concrete",0,"MaxMatch","hug","chocolate","hug-chocolate","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4105",1505,"6660adc22e2da801df89f508","control_MaxMismatch",0,"MaxMismatch","gratitude","smoke","gratitude-smoke","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4106",1506,"6660adc22e2da801df89f508","test_ConceptualMatch_Concrete",0,"ConceptualMatchingOnly","hug","injury","hug-injury","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4107",1507,"6660adc22e2da801df89f508","control_MaxMatch_Negative_Concrete",99,"MaxMatch","rot","garbage","rot-garbage","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4108",1508,"6660adc22e2da801df89f508","test_ValenceMatch_Positive",99,"ValenceMatchingOnly","laughter","love","laughter-love","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4109",1509,"6660adc22e2da801df89f508","control_Similar",99,"SimilarControl","begin","start","begin-start","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4110",1510,"6660adc22e2da801df89f508","control_Dissimilar",0,"DissimilarControl","rise","fall","rise-fall","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4111",1511,"6660adc22e2da801df89f508","control_Similar",99,"SimilarControl","buy","purchase","buy-purchase","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4112",1512,"6660adc22e2da801df89f508","control_MaxMatch_Negative_Abstract",99,"MaxMatch","regret","resentment","regret-resentment","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4113",1513,"6660adc22e2da801df89f508","control_MaxMatch_Positive_Abstract",99,"MaxMatch","happiness","gratitude","happiness-gratitude","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4114",1514,"6660adc22e2da801df89f508","control_Dissimilar",0,"DissimilarControl","add","remove","add-remove","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4115",1515,"6660adc22e2da801df89f508","test_ValenceMatch_Negative",0,"ValenceMatchingOnly","grief","mud","grief-mud","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4116",1516,"6660adc22e2da801df89f508","test_ConceptualMatch_Abstract",0,"ConceptualMatchingOnly","guilt","peace","guilt-peace","Conc-Abs","NegativeMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4117",1517,"6660adc22e2da801df89f508","control_MaxMatch_Positive_Concrete",0,"MaxMatch","hug","home","hug-home","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4118",1518,"6660adc22e2da801df89f508","control_MaxMismatch",0,"MaxMismatch","joy","rust","joy-rust","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4119",1519,"6660adc22e2da801df89f508","test_ConceptualMatch_Concrete",0,"ConceptualMatchingOnly","beach","garbage","beach-garbage","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4120",1520,"6660adc22e2da801df89f508","control_MaxMatch_Negative_Concrete",0,"MaxMatch","mold","stench","mold-stench","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4121",1521,"6660adc22e2da801df89f508","test_ValenceMatch_Positive",99,"ValenceMatchingOnly","beach","peace","beach-peace","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4122",1522,"6660adc22e2da801df89f508","control_Similar",0,"SimilarControl","use","employ","use-employ","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4123",1523,"6660adc22e2da801df89f508","control_Dissimilar",99,"DissimilarControl","come","go","come-go","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4124",1524,"6660adc22e2da801df89f508","control_Similar",99,"SimilarControl","end","finish","end-finish","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4125",1525,"6660adc22e2da801df89f508","control_MaxMatch_Negative_Abstract",99,"MaxMatch","lonliness","despair","lonliness-despair","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4126",1526,"6660adc22e2da801df89f508","control_MaxMatch_Positive_Abstract",99,"MaxMatch","hope","freedom","hope-freedom","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4127",1527,"6660adc22e2da801df89f508","control_Dissimilar",0,"DissimilarControl","open","close","open-close","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4128",1528,"6660adc22e2da801df89f508","test_ValenceMatch_Negative",0,"ValenceMatchingOnly","lonliness","rust","lonliness-rust","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4129",1529,"6660adc22e2da801df89f508","test_ConceptualMatch_Abstract",0,"ConceptualMatchingOnly","failure","kindness","failure-kindness","Conc-Abs","NegativeMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4130",1530,"6660adc22e2da801df89f508","control_MaxMatch_Positive_Concrete",0,"MaxMatch","laughter","fireplace","laughter-fireplace","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4131",1531,"6660adc22e2da801df89f508","control_MaxMismatch",0,"MaxMismatch","peace","smoke","peace-smoke","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4132",1532,"6660adc22e2da801df89f508","test_ConceptualMatch_Concrete",0,"ConceptualMatchingOnly","rain","vomit","rain-vomit","Conc-Abs","PositiveMismatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4133",1533,"6660adc22e2da801df89f508","control_MaxMatch_Negative_Concrete",0,"MaxMatch","mud","mold","mud-mold","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4134",1534,"6660adc22e2da801df89f508","test_ValenceMatch_Positive",99,"ValenceMatchingOnly","flowers","love","flowers-love","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4135",1535,"6660adc22e2da801df89f508","control_Similar",99,"SimilarControl","ask","inquire","ask-inquire","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4136",1536,"6660adc22e2da801df89f508","control_Dissimilar",0,"DissimilarControl","push","pull","push-pull","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4137",1537,"6660adc22e2da801df89f508","control_Similar",99,"SimilarControl","need","require","need-require","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
"4138",1538,"6660adc22e2da801df89f508","control_MaxMatch_Negative_Abstract",0,"MaxMatch","lonliness","failure","lonliness-failure","Conc-Abs","NegativeMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4139",1539,"6660adc22e2da801df89f508","control_MaxMatch_Positive_Abstract",99,"MaxMatch","joy","happiness","joy-happiness","Conc-Abs","PositiveMatch","Nouns","Ex1b: Conc-Abs (Nouns)"
"4140",1540,"6660adc22e2da801df89f508","control_Dissimilar",0,"DissimilarControl","enter","exit","enter-exit","Conc-Abs",NA,"Nouns","Ex1b: Conc-Abs (Nouns)"
